marka,model,year,price,currency,photo_link,ad_link
Volkswagen,Passat,2017,22440,EUR,https://prod.pictures.autoscout24.net/listing-images/dd6e1165-99c2-47c9-b8c8-22ba7b1fa0f1_1f2bb49e-6181-4d2c-8c53-a2c2b3e29c30.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-highline-2-0tdi-dsh-ahk-navi-bluetooth-led-klima-diesel-grey-ed6c9be3-a85d-429a-98ab-1e6025b0185a
Volkswagen,Golf,2020,20985,EUR,https://prod.pictures.autoscout24.net/listing-images/114ab7d5-794b-42da-9e5e-435159a43e2e_ee88ae2e-89dd-48e0-81a3-bf9c60a8513e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-life-1-5tsi-navi-led-dab-appconnect-bluetooth-gasoline-silver-dd6e1165-99c2-47c9-b8c8-22ba7b1fa0f1
Volkswagen,Golf,2020,22885,EUR,https://prod.pictures.autoscout24.net/listing-images/54199b0f-b634-461e-a8bd-199ef35a2665_fe09856e-9c3f-4a45-a51d-9c5957b0a4fe.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-united-2-0tdi-navi-acc-led-digitalcockpit-klima-diesel-black-114ab7d5-794b-42da-9e5e-435159a43e2e
Volkswagen,T-Roc,2020,26440,EUR,https://prod.pictures.autoscout24.net/listing-images/d71bf307-200f-49ec-bce8-0aadfdf03368_81d864f8-b8db-478b-8feb-45da7eb90317.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t-roc-united-1-6tdi-navi-led-dab-elektr-heckklap-klima-diesel-white-54199b0f-b634-461e-a8bd-199ef35a2665
Volkswagen,Tiguan,2020,23245,EUR,https://prod.pictures.autoscout24.net/listing-images/dd88750b-4758-48b8-971b-436d8ac28aa0_d583d1e7-0cb7-4446-be6b-f70887e5c0d9.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-comfortline-1-5tsi-rearview-parklenkassist-klima-gasoline-black-dd88750b-4758-48b8-971b-436d8ac28aa0
Volkswagen,Golf,2020,23485,EUR,https://prod.pictures.autoscout24.net/listing-images/97a83f09-a30a-4553-88cd-80af59936785_cf5cfb60-7882-40d5-8907-95eae3cfa119.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-united-1-5tsi-navi-ahk-led-acc-travelassist-klima-gasoline-grey-97a83f09-a30a-4553-88cd-80af59936785
Volkswagen,T-Roc,2020,25940,EUR,https://prod.pictures.autoscout24.net/listing-images/1963cd9e-24a0-4f41-9577-5a508bdb4640_45cd1db8-f4cf-4cc9-bc3a-488d30d559cc.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t-roc-united-1-6tdi-navi-blindspot-laneassist-bluetooth-diesel-grey-1963cd9e-24a0-4f41-9577-5a508bdb4640
Volkswagen,Tiguan,2020,23545,EUR,https://prod.pictures.autoscout24.net/listing-images/367b9eee-9daa-4889-8fdc-bb6481c542c4_ae5dc4a9-1f9f-47f4-9739-d84a03a5232f.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-comfortline-1-5tsi-ahk-rearview-bluetooth-klima-gasoline-silver-367b9eee-9daa-4889-8fdc-bb6481c542c4
Volkswagen,Tiguan,2020,23245,EUR,https://prod.pictures.autoscout24.net/listing-images/f1e4a748-571d-4764-b40b-084794854f6e_9f9c05ea-2497-4a28-afdb-8f9985a63132.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-comfortline-1-5tsi-rearview-parklenkassist-klima-gasoline-black-f1e4a748-571d-4764-b40b-084794854f6e
Volkswagen,Tiguan,2020,23245,EUR,https://prod.pictures.autoscout24.net/listing-images/72459a94-f1ce-48ee-9f3f-a3a3c727b0b2_4947d682-a3ff-4f3e-aa7b-694def696689.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-comfortline-1-5tsi-rearview-parklenkassist-klima-gasoline-black-72459a94-f1ce-48ee-9f3f-a3a3c727b0b2
Volkswagen,Polo,2018,130000,EUR,https://prod.pictures.autoscout24.net/listing-images/97fe5ac4-bd19-8d3f-e053-0100007f46ab_7e1e005c-d960-489c-a91f-54afb6e8bc3f.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-5p-comfortline-bluemotion-gasoline-white-97fe5ac4-bd19-8d3f-e053-0100007f46ab
Volkswagen,Polo,2010,8490,EUR,https://prod.pictures.autoscout24.net/listing-images/14a361dd-6854-4edb-90c2-310e2fb3b2fd_bb6afade-2fe7-42ca-ab3b-8fa9d791c5d1.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-2-tsi-dsg-comfortline-steuerkette-inspektion-tue-gasoline-red-14a361dd-6854-4edb-90c2-310e2fb3b2fd
Volkswagen,Golf,2009,5490,EUR,https://prod.pictures.autoscout24.net/listing-images/732e61e6-c8ce-49b2-a136-40f65c29e022_76165def-3f9c-457a-a16b-51304ff28d2b.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-4-tsi-comfortline-steuerkette-inspektion-tuevneu-gasoline-black-732e61e6-c8ce-49b2-a136-40f65c29e022
Volkswagen,Golf,2004,5700,EUR,https://prod.pictures.autoscout24.net/listing-images/6faa7f2c-a564-406c-8ad3-56121c971063_84055b41-261a-4658-9eb0-2937701abc24.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-9-tdi-diesel-silver-6faa7f2c-a564-406c-8ad3-56121c971063
Volkswagen,Touareg,2020,76980,EUR,https://prod.pictures.autoscout24.net/listing-images/55db8ce1-48c3-4773-a300-4cd7440e2d3c_a0ac8a1e-bad8-42a8-bbcc-7cd7e7293e92.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touareg-3-0-tdi-4m-r-line-ahk-navi-led-sd-sportpaket-diesel-white-55db8ce1-48c3-4773-a300-4cd7440e2d3c
Volkswagen,Tiguan,2019,23980,EUR,https://prod.pictures.autoscout24.net/listing-images/4d976bd5-7c84-4fca-9960-8d18740eb110_92b14c34-eba3-49e3-8841-2877a07e7702.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-2-0-tdi-highline-navi-led-ahk-sd-bluetooth-klima-diesel-white-4d976bd5-7c84-4fca-9960-8d18740eb110
Volkswagen,Tiguan, 2021,66770,EUR,https://prod.pictures.autoscout24.net/listing-images/ab4613b2-10a2-4991-84e3-615239ce3039_1bde312e-785e-4238-971f-3cb469da6257.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-r-2-0-l-tsi-opf-4motion-235-kw-320-ps-7-g-navi-gasoline-black-ab4613b2-10a2-4991-84e3-615239ce3039
Volkswagen,Golf,2018,20890,EUR,https://prod.pictures.autoscout24.net/listing-images/17783eca-9233-4167-bb2f-e9446666a2fd_fb58833a-a8c7-49ee-abdd-bb7099cfe37b.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-join-start-stopp-vii-lim-bq1-be2-diesel-white-17783eca-9233-4167-bb2f-e9446666a2fd
Volkswagen,T-Roc,2020,26490,EUR,https://prod.pictures.autoscout24.net/listing-images/e6f13098-786a-455f-9f04-06c6032724ec_7a5d1550-bc4f-4c41-93ae-aae33b07af5e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t-roc-1-5-tsi-style-iq-drive-acc-navi-rfk-app-con-klima-gasoline-orange-e6f13098-786a-455f-9f04-06c6032724ec
Volkswagen,Touran,2020,29750,EUR,https://prod.pictures.autoscout24.net/listing-images/9ed27e53-8669-4285-ac2c-216ea73d2a5d_4b68a8ec-2a11-49fb-b1a9-e09bfe559d3e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touran-2-0-tdi-comfortline-navi-led-dsg-acc-7-bluetooth-diesel-black-9ed27e53-8669-4285-ac2c-216ea73d2a5d
Volkswagen,Golf,2020,20980,EUR,https://prod.pictures.autoscout24.net/listing-images/0b0b5e32-e9cb-46f8-ab69-39ad6e12a3b0_a6bef852-43eb-4ff0-8dfd-380601f3a6ec.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-variant-1-0-tsi-comfortline-navi-app-con-bluetooth-gasoline-white-0b0b5e32-e9cb-46f8-ab69-39ad6e12a3b0
Volkswagen,Touran,2020,29450,EUR,https://prod.pictures.autoscout24.net/listing-images/b9a69290-e5c1-4786-abd2-0b9357a8078e_da94551a-1b4f-4b30-9eef-2d2bdc954245.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touran-2-0-tdi-comfortline-navi-led-acc-dsg-bluetooth-diesel-silver-b9a69290-e5c1-4786-abd2-0b9357a8078e
Volkswagen,Tiguan,2017,23980,EUR,https://prod.pictures.autoscout24.net/listing-images/1efb21f3-e8a0-4f41-8522-b259619b23c4_4f45bb81-e872-4136-8016-fe4b3227c3c6.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-2-0-tdi-comfortline-led-ahk-navi-acc-bluetooth-diesel-red-1efb21f3-e8a0-4f41-8522-b259619b23c4
Volkswagen,Polo,2018,130000,EUR,https://prod.pictures.autoscout24.net/listing-images/3b005bc4-0bd4-e23e-e053-0100007f8888_18a1a78e-dc90-4344-919a-42827009a56e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-5p-comfortline-bluemotion-gasoline-white-3b005bc4-0bd4-e23e-e053-0100007f8888
Volkswagen,Tiguan,2017,23980,EUR,https://prod.pictures.autoscout24.net/listing-images/1efb21f3-e8a0-4f41-8522-b259619b23c4_4f45bb81-e872-4136-8016-fe4b3227c3c6.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-2-0-tdi-comfortline-led-ahk-navi-acc-bluetooth-diesel-red-1efb21f3-e8a0-4f41-8522-b259619b23c4
Volkswagen,Polo,2018,130000,EUR,https://prod.pictures.autoscout24.net/listing-images/3b005bc4-0bd4-e23e-e053-0100007f8888_18a1a78e-dc90-4344-919a-42827009a56e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-5p-comfortline-bluemotion-gasoline-white-3b005bc4-0bd4-e23e-e053-0100007f8888
Volkswagen,Sharan,2010,12900,EUR,https://prod.pictures.autoscout24.net/listing-images/0c2d6374-0785-4d9b-b096-d31c3d7d5846_41ec6e3a-6fca-45c3-9dce-ce4fa143cbce.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-sharan-2-0-tdi-dsg-mit-navi-7-sitzer-winterraeder-diesel-white-0c2d6374-0785-4d9b-b096-d31c3d7d5846
Volkswagen,T6,2015,34000,EUR,https://prod.pictures.autoscout24.net/listing-images/beec96bb-78c4-4789-8e15-d9b8ef629ac1_8746437c-87b7-43de-aad7-0a03d0fc6ada.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t6-multivan-kurz-highline-diesel-black-beec96bb-78c4-4789-8e15-d9b8ef629ac1
Volkswagen,Golf,2007,3490,EUR,https://prod.pictures.autoscout24.net/listing-images/76036e75-79d6-459a-8280-5822ae99be7f_1c99f471-5ad5-49b6-aac1-91a6811ef4fc.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-v-plus-tour-climatronic-shz-tempomat-8-fach-gasoline-blue-76036e75-79d6-459a-8280-5822ae99be7f
Volkswagen,Passat,2012,10990,EUR,https://prod.pictures.autoscout24.net/listing-images/5215161e-4371-4124-b2ba-0a1200ec7834_4dbf09a3-7736-47f3-bd31-4fb6ac0beefa.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-comfortline-navi-xenon-fse-shz-diesel-black-5215161e-4371-4124-b2ba-0a1200ec7834
Volkswagen,Polo,2014,8999,EUR,https://prod.pictures.autoscout24.net/listing-images/87894dab-90d9-4556-93ec-67186dbab595_31f6f4a5-7eb7-46b7-92b7-61dbbfec38b9.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-fresh-edition-bluemotion-gasoline-white-87894dab-90d9-4556-93ec-67186dbab595
Volkswagen,Golf,2003,1990,EUR,https://prod.pictures.autoscout24.net/listing-images/cf08a7e7-49e5-4a53-91c4-5ec4fb574972_9170d1e4-040e-4b77-9c96-9633592e821f.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-iv-lim-pacific-diesel-silver-cf08a7e7-49e5-4a53-91c4-5ec4fb574972
Volkswagen,Golf,2008,7500,EUR,https://prod.pictures.autoscout24.net/listing-images/1ca8f3ba-076f-49b4-9cea-4c177d2c7254_60b02696-35ce-49b2-a016-85dbd0704b1b.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-6-gt-sport-gasoline-silver-1ca8f3ba-076f-49b4-9cea-4c177d2c7254
Volkswagen,Golf,2016,29499,EUR,https://prod.pictures.autoscout24.net/listing-images/1206ccf2-a103-4fce-b2ba-7f991e38c4a6_c7302662-b9aa-482a-995d-12c3d90f86d0.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-2-0-tsi-4motion-dsg-gasoline-bronze-1206ccf2-a103-4fce-b2ba-7f991e38c4a6
Volkswagen,Passat,2019,39355,EUR,https://prod.pictures.autoscout24.net/listing-images/10fd4970-6020-4874-9449-4bbd5cc139e8_c0481374-d0e8-43da-b202-1f9b334a430d.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-alltrack-4motion-2-0-tdi-dsg-scr-diesel-silver-10fd4970-6020-4874-9449-4bbd5cc139e8
Volkswagen,Golf,2013,16950,EUR,https://prod.pictures.autoscout24.net/listing-images/13919e42-353c-479c-ac78-968959936c2a_feef98b9-a96c-4116-b4f3-2fcb007d840f.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-4-tsi-highline-full-acc-dcc-navi-pano-leer-gasoline-black-13919e42-353c-479c-ac78-968959936c2a
Volkswagen,Golf,2017,15990,EUR,https://prod.pictures.autoscout24.net/listing-images/2b8e1939-b3a3-4f88-8d28-8a8f3aa62f12_06116562-4f35-4b43-a951-334d3ee557ba.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-variant-golf-vii-fl-2-0-tdi-led-pano-navi-sport-top-ausst-diesel-grey-66a32b88-a1ad-49d0-9066-982b16922475
Volkswagen,Golf,2007,3158,EUR,https://prod.pictures.autoscout24.net/listing-images/5583c141-6822-4a39-bc80-4627229b3796_321acb01-20a4-42a4-a8c1-66c947c2470d.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-plus-2-0-tdi-dpf-tour-diesel-black-2b8e1939-b3a3-4f88-8d28-8a8f3aa62f12
Volkswagen,Tiguan,2009,9000,EUR,https://prod.pictures.autoscout24.net/listing-images/a6105c53-99d7-4dff-9789-5e769d30caa0_a3711574-65c5-4c86-b076-bc964d92fd54.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-1-4-tsi-scheckheft-lueckenlos-top-alles-gemacht-gasoline-black-5583c141-6822-4a39-bc80-4627229b3796
Volkswagen,Caddy,2017,11790,EUR,https://prod.pictures.autoscout24.net/listing-images/08e666d7-9913-4e53-9588-7fac9b42b651_41925603-aaf1-4f25-90cc-381355a73da2.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-caddy-2-0-tdi-diesel-grey-a6105c53-99d7-4dff-9789-5e769d30caa0
Volkswagen,Polo,2018,14490,EUR,https://prod.pictures.autoscout24.net/listing-images/e5e7ac32-92b6-4d47-9dcd-331f4f0762f1_02f63e1b-a524-4843-941c-849419daf44e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-comfort-gasoline-black-08e666d7-9913-4e53-9588-7fac9b42b651
Volkswagen,Polo,2011,7900,EUR,https://prod.pictures.autoscout24.net/listing-images/6f9ee8de-639b-4b26-9dc7-6a89f3fd3f06_515d1d2f-85c1-4a43-a5af-6bbd5f1cb36d.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-4i-comfortline-dsg-garantie-12-mois-gasoline-grey-e5e7ac32-92b6-4d47-9dcd-331f4f0762f1
Volkswagen,Polo,2008,4000,EUR,https://prod.pictures.autoscout24.net/listing-images/a2ab6197-d660-4cf1-8d4d-a576ae534c0a_95f1c5c2-0de5-4b1f-9f2c-a70c328f8ca1.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-2-united-gasoline-blue-6f9ee8de-639b-4b26-9dc7-6a89f3fd3f06
Volkswagen,Transporter,2021,29850,EUR,https://prod.pictures.autoscout24.net/listing-images/c2b91fe6-768b-4ef1-b378-474a9ddd39a1_dbf8a9ef-2c71-4c26-8250-ac1ec32ae23b.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-transporter-2-0-tdi-150-pk-l2h1-navi-pdc-v-a-cruise-trekhaak-diesel-white-a2ab6197-d660-4cf1-8d4d-a576ae534c0a
Volkswagen,Golf,2010,6490,EUR,https://prod.pictures.autoscout24.net/listing-images/6bcd5ac4-5087-a529-e053-0100007fb0f7_55cdb75a-71f9-4618-b2df-fd2b348162b9.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-trendline-vi-klima-navi-sitzheizg-zahnr-hu-neu-gasoline-black-c2b91fe6-768b-4ef1-b378-474a9ddd39a1
Volkswagen,Golf,2019,16000,EUR,https://prod.pictures.autoscout24.net/listing-images/3b041f7f-4aca-427f-a059-b9d79645f826_7def271b-1182-4f7f-ab19-530e6bdd66b6.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-variant-1-6-scr-tdi-join-diesel-grey-6bcd5ac4-5087-a529-e053-0100007fb0f7
Volkswagen,Golf,2019,16000,EUR,https://prod.pictures.autoscout24.net/listing-images/6bcd5ac4-5087-a529-e053-0100007fb0f7_55cdb75a-71f9-4618-b2df-fd2b348162b9.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-variant-1-6-scr-tdi-join-diesel-grey-6bcd5ac4-5087-a529-e053-0100007fb0f7
Volkswagen,Passat,2016,14600,EUR,https://prod.pictures.autoscout24.net/listing-images/3b041f7f-4aca-427f-a059-b9d79645f826_7def271b-1182-4f7f-ab19-530e6bdd66b6.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-comfortline-1-6-tdi-diesel-silver-3b041f7f-4aca-427f-a059-b9d79645f826
Volkswagen,Passat,2011,11700,EUR,https://prod.pictures.autoscout24.net/listing-images/37fe450c-b8ec-4dcb-a436-a148ee83cb50_5783349e-841f-40c9-9671-39da71bae5ee.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-3-6-v6-4motion-dsg-highline-gasoline-red-37fe450c-b8ec-4dcb-a436-a148ee83cb50
Volkswagen,Touran,2014,11000,EUR,https://prod.pictures.autoscout24.net/listing-images/e2c15ac4-a869-fa27-e053-0100007f465c_b23caad6-745a-4d4e-89b8-a98e300dfd76.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touran-karat-1-6-bmt-tdi-dsg-diesel-bronze-e2c15ac4-a869-fa27-e053-0100007f465c
Volkswagen,Touran,2009,5300,EUR,https://prod.pictures.autoscout24.net/listing-images/0060aeab-2e16-4c2e-bfa1-57125b531fd3_d8fe8984-1681-49a7-9104-08df0d893d80.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touran-1-6-freestyle-gasoline-black-0060aeab-2e16-4c2e-bfa1-57125b531fd3
Volkswagen,T-Roc,2020,29895,EUR,https://prod.pictures.autoscout24.net/listing-images/5f382b1a-0982-4e91-975c-7af802750f90_03eb0a68-62e6-45ee-bed1-c570f4949504.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t-roc-united-2-0-tdi-led-navi-kurvenlicht-acc-el-heckkl-diesel-grey-5f382b1a-0982-4e91-975c-7af802750f90
Volkswagen,up!,2012,5950,EUR,https://prod.pictures.autoscout24.net/listing-images/6e0b95d6-1840-4501-b471-8feb916bd498_8e01334f-4c91-4353-bb39-fa83a3c5481e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-up-1-0-high-up-panorama-airco-stoelverw-lede-gasoline-red-6e0b95d6-1840-4501-b471-8feb916bd498
Volkswagen,Passat,2009,3200,EUR,https://prod.pictures.autoscout24.net/listing-images/d02ba0c7-b028-4c0d-bbf6-870c9531cbda_b2b92a2f-cafd-4248-9e62-4b1b4e944bba.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-1-9-tdi-comfortline-diesel-black-d02ba0c7-b028-4c0d-bbf6-870c9531cbda
Volkswagen,Golf,2015,11990,EUR,https://prod.pictures.autoscout24.net/listing-images/3fd0081c-49f2-42e7-ba5e-7425d86a844f_e1788a76-1eec-4137-879a-cc6408765540.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-variant-2-0-tdi-bluemotion-technology-dsg-lounge-diesel-blue-3fd0081c-49f2-42e7-ba5e-7425d86a844f
Volkswagen,Amarok,2013,22000,EUR,https://prod.pictures.autoscout24.net/listing-images/6cb05ac4-cf26-1522-e053-0100007fd238_46fe9e38-f1b8-4439-93e4-6d5dcbef4a3e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-amarok-2h-diesel-black-6cb05ac4-cf26-1522-e053-0100007fd238
Volkswagen,Caddy,2021,28980,EUR,https://prod.pictures.autoscout24.net/listing-images/53ce89ab-6a43-4b81-8e16-2e05f07862d9_ab1f61c7-ce20-449c-9023-cf6cf669fcea.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-caddy-new-2-0-tdi-122-bv6-life-radars-av-ar-cockpit-ja-1-diesel-white-53ce89ab-6a43-4b81-8e16-2e05f07862d9
Volkswagen,Touareg,2005,5900,EUR,https://prod.pictures.autoscout24.net/listing-images/6cb05ac4-cd26-1522-e053-0100007fd238_51cc39f8-3366-4a6e-9539-a92b4d638b9f.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-touareg-5-0tdi-v10-tiptronic-diesel-black-6cb05ac4-cd26-1522-e053-0100007fd238
Volkswagen,Golf,2007,2950,EUR,https://prod.pictures.autoscout24.net/listing-images/cad14b92-fd46-4a45-8efb-eee2703d7ae0_2c0b4b90-bff4-4219-8bee-8de0df8f8a2b.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-variant-1-6-gasoline-black-cad14b92-fd46-4a45-8efb-eee2703d7ae0
Volkswagen,Tiguan,2018,36000,EUR,https://prod.pictures.autoscout24.net/listing-images/8c1d7460-4c34-40d9-930a-fcd1bec8ee38_e49b2fb1-d1b9-4199-b313-cfa4dff0917e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-2-0-bitdi-scr-dsg-4motion-rline-tetto-diesel-black-8c1d7460-4c34-40d9-930a-fcd1bec8ee38
Volkswagen,T-Roc,2018,24000,EUR,https://prod.pictures.autoscout24.net/listing-images/fcb33be9-be28-475c-86aa-2391216f3bda_114726ce-fdf7-4894-abac-af30800dae87.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-t-roc-2-0-tdi-scr-150-cv-dsg-4motion-adv-diesel-grey-fcb33be9-be28-475c-86aa-2391216f3bda
Volkswagen,Passat,2015,15860,EUR,https://prod.pictures.autoscout24.net/listing-images/06cedd80-7834-4221-a766-4669c20471f2_5a40bd96-cbe2-467b-9324-aefa833aab83.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-highline-2-0-tdi-dsg-diesel-black-06cedd80-7834-4221-a766-4669c20471f2
Volkswagen,Tiguan,2017,31995,EUR,https://prod.pictures.autoscout24.net/listing-images/d2347f0f-8b9d-4f12-81da-74a5c653841a_5ebfc4b1-347d-4f79-b948-1ee9a375325f.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-tiguan-1-4-tsi-act-cl-bns-r-gasoline-white-d2347f0f-8b9d-4f12-81da-74a5c653841a
Volkswagen,Golf,2009,5999,EUR,https://prod.pictures.autoscout24.net/listing-images/2f4a4cb6-05a4-458a-bd9e-1f8d9d893bf8_de2b9f46-ee35-45c8-a30f-68eee3e6b445.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-1-4-lueckenloser-servicheft-tuev-top-gasoline-black-2f4a4cb6-05a4-458a-bd9e-1f8d9d893bf8
Volkswagen,Golf,2012,7250,EUR,https://prod.pictures.autoscout24.net/listing-images/1daf5ac4-f8c8-bf21-e053-0100007fbdf5_5dd392f7-ae1f-477f-a57f-a64c6cdae5b0.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-cabriolet-1-6-cr-tdi-bmt-diesel-red-1daf5ac4-f8c8-bf21-e053-0100007fbdf5
Volkswagen,Jetta,2006,2450,EUR,https://prod.pictures.autoscout24.net/listing-images/e2514325-8f84-4e85-9052-c082a71be019_ce4c9cd7-c039-4987-9c7b-5e06c54010e8.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-jetta-1-6-fsi-comfortline-gasoline-silver-e2514325-8f84-4e85-9052-c082a71be019
Volkswagen,Golf,2005,3400,EUR,https://prod.pictures.autoscout24.net/listing-images/26251817-23b9-4ddf-bdfd-ba9400ddc62c_0e4a390b-bae9-4cbf-b926-1382300d5642.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-golf-5-porte-tdi-diesel-silver-26251817-23b9-4ddf-bdfd-ba9400ddc62c
Volkswagen,Polo,2014,8950,EUR,https://prod.pictures.autoscout24.net/listing-images/b9ed7131-a9eb-46d8-b4a1-79df5e8e43d4_ec972aa8-87f2-48df-9a0b-2b8f0ced06cd.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-2-tsi-life-navi-climatronic-shz-navi-gasoline-red-b9ed7131-a9eb-46d8-b4a1-79df5e8e43d4
Volkswagen,Passat,2019,22990,EUR,https://prod.pictures.autoscout24.net/listing-images/e1d340be-293d-4b06-ba1b-bdfb2378c7ff_08c215e9-f16c-4774-a492-d64262d7c789.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-passat-variant-2-0-tdi-comfortline-navi-acc-shz-diesel-grey-e1d340be-293d-4b06-ba1b-bdfb2378c7ff
Volkswagen,Polo,2021,15950,EUR,https://prod.pictures.autoscout24.net/listing-images/97922b42-5f0d-44a5-ac94-810125f32965_41ce2930-3184-4289-84cb-309ebd74aebd.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-comfortline-klima-shz-pdc-shz-gasoline-red-97922b42-5f0d-44a5-ac94-810125f32965
Volkswagen,Polo,2019,14250,EUR,https://prod.pictures.autoscout24.net/listing-images/17e49447-9eaf-4c8f-90a5-7e2b55c09b10_3b91cba7-408f-4dc6-9fda-1d5323296c9e.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-comfortline-klima-shz-pdc-kamera-gasoline-blue-17e49447-9eaf-4c8f-90a5-7e2b55c09b10
Volkswagen,Polo,2021,15950,EUR,https://prod.pictures.autoscout24.net/listing-images/b4dc0413-19cc-4fb0-b5ae-c21dcdb71baa_2682c7f1-a197-4691-bcbb-af6a1833e7ea.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-comfortline-klima-shz-pdc-shz-gasoline-blue-b4dc0413-19cc-4fb0-b5ae-c21dcdb71baa
Volkswagen,Polo,2021,15950,EUR,https://prod.pictures.autoscout24.net/listing-images/5ce0aaa9-4870-453f-9c10-a596d1815da1_524676a6-5d95-481a-8d75-7684fefffaf4.jpg/420x315.jpg,https://www.autoscout24.com/offers/volkswagen-polo-1-0-tsi-comfortline-klima-shz-pdc-shz-gasoline-silver-5ce0aaa9-4870-453f-9c10-a596d1815da1
